Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Property_Type,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,Buyer_Concession_to_Seller,Buyer_Concession_$/%,Seller_Concession_to_Buyer,Seller_Concession_$/%
85212,SF,4,3.5,"2,800",226.78,Residential,Detached,2023,"7,200",None,,N,,BASEMENT Y/N: N,,"634,990","634,990",,,,2,0,Conventional,,0,$,24867,$
85212,SF,4,2,"2,047",221.05,Residential,Detached,2001,"7,000",None,,N,,BASEMENT Y/N: N,,"452,500","452,500",,,,2,0,Conventional,,0,$,13000,$
85212,SF,4,3,"2,219",243.35,Residential,Detached,2023,"6,600",None,,N,,BASEMENT Y/N: N,,"539,990","539,990",,,,2.5,0,Conventional,,0,$,32099,$
85212,SF,4,3.5,"2,662",251.65,Residential,Detached,2016,"8,100",Community,,N,,BASEMENT Y/N: N,,"674,990","669,900",,,,3,0,Conventional,,0,$,0,$
85212,SF,4,3,"2,017",309.37,Residential,Detached,2023,"6,322",Community,,N,,BASEMENT Y/N: N,,"649,995","624,000",,,,2,0,Conventional,,0,$,18720,$
85212,SF,4,3.5,"3,308",305.32,Residential,Detached,2023,"13,427",Community,,N,,BASEMENT Y/N: N,,"1,049,000","1,010,000",,,,3,0,Cash,,0,$,0,$
85212,SF,4,3.5,"2,787",283.45,Residential,Detached,2018,"14,158",Community,,N,,BASEMENT Y/N: N,,"794,900","790,000",,,,3,0,Conventional,,0,$,0,%
85212,SF,3,2,"1,579",303.98,Residential,Detached,2023,"4,000",Community,,N,,BASEMENT Y/N: N,,"479,990","479,990",,,,2,0,Conventional,,0,$,0,$
85212,SF,4,3,"2,552",276.25,Residential,Detached,2020,"7,249",Community,,N,,BASEMENT Y/N: N,,"715,000","705,000",,,,3,0,Conventional,,0,%,1,%
85212,SF,3,2.5,"1,800",241.66,Residential,Detached,2020,"2,100",Community,,N,,BASEMENT Y/N: N,,"449,800","435,000",,,,2,0,Cash,,0,$,0,$
85212,SF,3,2.5,"1,963",316.5,Residential,Detached,2023,"9,981",Community,,N,,BASEMENT Y/N: N,,"625,290","621,290",,,,2,0,Conventional,,0,$,0,$
85212,SF,4,2.5,"3,167",221.03,Residential,Detached,2021,"9,799",None,,N,,BASEMENT Y/N: N,,"739,000","700,000",,,,3,0,Other,,0,$,15000,$
85212,SF,3,2.5,"2,384",296.56,Residential,Detached,2016,"9,450",Both,,N,,BASEMENT Y/N: N,,"735,000","707,000",,,,3,0,Conventional,,0,$,0,$
85212,SF,3,2,"1,227",315.4,Residential,Attached,2004,"4,300",Community,,N,,BASEMENT Y/N: N,,"389,000","387,000",,,,2,0,Conventional,,0,$,5000,$
85212,SF,6,4.5,"3,164",244.47,Residential,Detached,2023,"7,250",Community,,N,,BASEMENT Y/N: N,,"819,995","773,500",,,,3,0,Conventional,,0,$,0,$
85212,SF,3,2.5,"2,814",310.94,Residential,Detached,2016,"10,002",Both,,N,,BASEMENT Y/N: N,,"889,500","875,000",,,,2,0,Cash,,0,$,0,$
85212,SF,4,2.5,"2,751",217.73,Residential,Detached,2016,"5,750",Community,,N,,BASEMENT Y/N: N,,"599,000","599,000",,,,3,0,Conventional,,0,$,2,%
85212,SF,4,3.5,"3,227",257.05,Residential,Detached,2023,"8,247",Community,,N,,BASEMENT Y/N: N,,"825,000","829,500",,,,4,0,Cash,,0,$,0,$
85212,SF,3,2.5,"1,678",310.4,Residential,Detached,2022,"2,997",Community,,N,,BASEMENT Y/N: N,,"520,855","520,855",,,,2,0,Conventional,,0,$,5000,$
85212,TH,3,2,"1,310",293.89,Residential,Attached,2021,"1,144",Community,,N,,BASEMENT Y/N: N,,"395,000","385,000",,,,2,0,Conventional,,0,$,0,$
85212,SF,4,3.5,"2,975",251.76,Residential,Detached,2016,"7,372",Both,,N,,BASEMENT Y/N: N,,"749,000","749,000",,,,3,0,Conventional,,0,$,1.25,%
85212,SF,5,4.5,"3,906",320.02,Residential,Detached,2021,"11,200",None,,N,,BASEMENT Y/N: N,,"1,124,990","1,250,000",,,,4,0,Conventional,,0,$,35000,$
85212,SF,4,3.5,"3,150",230.16,Residential,Detached,2018,"7,511",Private,,N,,BASEMENT Y/N: N,,"724,999","724,999",,,,3,0,Conventional,,0,$,0,$
85212,SF,3,2.5,"2,349",276.71,Residential,Detached,2015,"8,775",Community,,N,,BASEMENT Y/N: N,,"675,000","650,000",,,,2.5,0,Cash,,0,$,0,$
85212,SF,4,2,"2,175",229.89,Residential,Detached,2002,"7,000",Private,,N,,BASEMENT Y/N: N,,"500,000","500,000",,,,2,0,Conventional,,0,$,2.25,%
85212,SF,5,2.5,"3,365",194.65,Residential,Detached,2003,"8,705",Private,,N,,BASEMENT Y/N: N,,"660,000","655,000",,,,3,0,Cash,,0,$,0,$
85212,SF,4,3,"2,071",265.57,Residential,Detached,2024,"6,600",None,,N,,BASEMENT Y/N: N,,"549,990","549,990",,,,3,0,Conventional,,0,$,22737,$
85212,SF,3,3,"1,843",266.83,Residential,Detached,2024,"3,937",Community,,N,,BASEMENT Y/N: N,,"513,464","491,774",,,,2,0,Cash,,0,$,2500,$
85212,SF,3,2,"1,803",277.31,Residential,Detached,2024,"5,750",None,,N,,BASEMENT Y/N: N,,"499,990","499,990",,,,2,0,Conventional,,0,$,20374,$
85212,SF,3,2.5,"2,039",252.57,Residential,Detached,2021,"4,200",Community,,N,,BASEMENT Y/N: N,,"509,900","515,000",,,,2,0,FHA,,0,$,16000,$
85212,SF,3,2,"1,756",269.36,Residential,Detached,2001,"5,937",None,,N,,BASEMENT Y/N: N,,"470,000","473,000",,,,2,0,FHA,,0,$,10050,$
85212,SF,3,2,"1,788",280.67,Residential,Detached,2023,"4,300",Community,,N,,BASEMENT Y/N: N,,"501,837","501,837",,,,2,0,Conventional,,0,$,5000,$
85212,SF,4,3,"2,036",260.31,Residential,Detached,2023,"3,850",Community,,N,,BASEMENT Y/N: N,,"534,990","530,000",,,,2,0,FHA,,0,$,21647,$
85212,SF,4,2,"2,253",221.92,Residential,Detached,2002,"9,666",None,,N,,BASEMENT Y/N: N,,"505,000","500,000",,,,3,0,Conventional,,0,$,10500,$
85212,SF,3,2,"1,579",278.65,Residential,Detached,2023,"4,000",Community,,N,,BASEMENT Y/N: N,,"439,990","439,990",,,,2,0,Cash,,0,$,0,$
85212,SF,4,3.5,"2,655",190.21,Residential,Detached,2018,"2,835",None,,N,,BASEMENT Y/N: N,,"509,900","505,000",,,,2,0,VA,,0,$,5000,$
85212,SF,4,3,"2,309",286.7,Residential,Detached,2024,"6,692",Community,,N,,BASEMENT Y/N: N,,"662,718","662,000",,,,3,0,Conventional,,0,$,19860,$
85212,SF,4,3,"2,410",233.27,Residential,Detached,2023,"3,850",Community,,N,,BASEMENT Y/N: N,,"562,181","562,181",,,,2,0,Conventional,,0,$,5000,$
85212,SF,4,3,"2,468",271.47,Residential,Detached,2021,"8,100",Community,,N,,BASEMENT Y/N: N,,"684,900","670,000",,,,2.5,0,Other,,0,%,0,$
85212,SF,4,3,"2,374",274.36,Residential,Detached,2024,"6,912",Community,,N,,BASEMENT Y/N: N,,"657,868","651,338",,,,2,0,Conventional,,0,$,19540,$
85212,SF,4,3,"2,071",251.05,Residential,Detached,2023,"6,600",None,,N,,BASEMENT Y/N: N,,"524,990","519,940",,,,2,0,Conventional,,0,$,25249,$
85212,SF,5,4,"2,793",243.78,Residential,Detached,2023,"7,498",Community,,N,,BASEMENT Y/N: N,,"680,673","680,888",,,,3,0,Conventional,,0,$,20426,$
85212,SF,4,3.5,"2,760",233.15,Residential,Detached,2020,"5,375",Both,,N,,BASEMENT Y/N: N,,"650,000","643,500",,,,2,0,Conventional,,0,$,1500,$
85212,SF,3,2,"1,845",285.91,Residential,Detached,2017,"5,400",Community,,N,,BASEMENT Y/N: N,,"525,000","527,500",,,,2,0,Conventional,,0,$,10000,$
85212,SF,2,2,"1,401",281.94,Residential,Detached,1999,"5,633",None,,N,,BASEMENT Y/N: N,,"395,000","395,000",,,,2,0,FHA,,0,$,3500,$
85212,SF,4,3.5,"2,261",256.52,Residential,Detached,2016,"5,750",None,,N,,BASEMENT Y/N: N,,"585,000","580,000",,,,2,0,VA,,0,$,0,$
85212,SF,4,3.5,"3,050",196.72,Residential,Detached,2020,"6,275",Community,,N,,BASEMENT Y/N: N,,"679,000","600,000",,,,2,0,Cash,,0,$,0,$
85212,SF,5,3.5,"4,558",157.74,Residential,Detached,2006,"11,328",None,,N,,BASEMENT Y/N: N,,"719,000","719,000",,,,3,0,Conventional,,0,$,12000,$
85212,SF,3,2,"1,278",339.79,Residential,Detached,2000,"5,500",None,,N,,BASEMENT Y/N: N,,"435,000","434,250",,,,2,0,FHA,,0,%,3.5,%
85212,SF,4,2,"2,715",257.83,Residential,Detached,2018,"6,852",Private,,N,,BASEMENT Y/N: N,,"700,000","700,000",,,,3,0,Conventional,,0,%,2.5,%
85212,SF,4,2.5,"2,144",198.23,Residential,Detached,2004,"3,825",None,,N,,BASEMENT Y/N: N,,"415,000","425,000",,,,2,0,VA,,0,$,3,%
85212,SF,4,2,"2,472",218.44,Residential,Detached,1999,"7,805",None,,N,,BASEMENT Y/N: N,,"540,000","540,000",,,,3,0,FHA,,0,$,0,$
85212,SF,3,2,"2,001",309.41,Residential,Detached,2003,"11,160",None,,N,,BASEMENT Y/N: N,,"649,900","619,125",,,,2,0,Conventional,,0,%,0,%
85212,SF,4,3,"2,150",310.7,Residential,Detached,2024,"10,023",Community,,N,,BASEMENT Y/N: N,,"674,990","668,000",,,,2.5,0,Conventional,,0,$,36302,$
85212,SF,3,2.5,"1,948",266.94,Residential,Detached,2024,"5,750",None,,N,,BASEMENT Y/N: N,,"519,990","519,990",,,,2,0,Conventional,,0,$,22817,$
85212,SF,5,3,"2,880",237.84,Residential,Detached,1998,"7,697",Private,,N,,BASEMENT Y/N: N,,"685,000","685,000",,,,3,0,VA,,0,$,1500,$
85212,SF,3,2,"1,751",314.67,Residential,Detached,1998,"9,535",Private,,N,,BASEMENT Y/N: N,,"549,000","551,000",,,,2,0,Conventional,,0,$,0,$
85212,SF,3,2,"2,166",253.87,Residential,Detached,2002,"10,819",Private,,N,,BASEMENT Y/N: N,,"549,950","549,900",,,,2,0,Conventional,,0,$,4000,$
85212,SF,3,2,"1,619",277.95,Residential,Detached,2001,"7,654",None,,N,,BASEMENT Y/N: N,,"450,000","450,000",,,,2,0,Conventional,,0,$,0,$
85212,SF,4,3,"2,566",208.5,Residential,Detached,2010,"6,138",None,,N,,BASEMENT Y/N: N,,"549,000","535,000",,,,2,0,Cash,,4000,$,0,$
85212,SF,2,2,"2,042",304.6,Residential,Detached,2010,"8,340",Community,,N,,BASEMENT Y/N: N,,"619,000","622,000",,,,3,0,Cash,,0,$,0,$
85212,SF,4,3.5,"2,261",267.58,Residential,Detached,2014,"5,750",None,,N,,BASEMENT Y/N: N,,"605,000","605,000",,,,2,0,Conventional,,0,%,1.5,%
85213,SF,4,2.5,"3,146",230.45,Residential,Detached,2000,"14,065",Private,,N,,BASEMENT Y/N: N,,"825,000","725,000",,,,3,0,Cash,,0,$,0,$
85213,SF,6,4.5,"5,542",234.57,Residential,Detached,2004,"25,065",Private,,N,,BASEMENT Y/N: Y,,"1,350,000","1,300,000",,,,3,0,Conventional,,0,$,0,$
85213,MM,3,2,"1,440",31.25,Residential,Detached,1971,0,Community,,Y,,BASEMENT Y/N: N,,"49,500","45,000",,,,0,2,Cash,,0,$,0,$
85213,SF,3,2,"1,950",264.1,Residential,Detached,1983,"8,942",Private,,N,,BASEMENT Y/N: N,,"509,999","515,000",,,,2,0,Conventional,,0,$,12000,$
85213,SF,5,3,"2,914",247.08,Residential,Detached,1998,"9,028",Private,,N,,BASEMENT Y/N: N,,"740,000","720,000",,,,3,0,Cash,,0,$,0,$
85213,MM,2,1,816,61.27,Residential,Detached,2010,0,Community,,Y,,BASEMENT Y/N: N,,"59,500","50,000",,,,0,2,Cash,,0,$,6000,$
85213,SF,5,4.5,"5,439",266.59,Residential,Detached,2004,"25,237",Private,,N,,BASEMENT Y/N: N,,"1,499,000","1,450,000",,,,4,4,Conventional,,0,$,0,$
85213,SF,3,2,"1,558",269.57,Residential,Detached,1990,"5,309",None,,N,,BASEMENT Y/N: N,,"424,500","420,000",,,,2,0,Cash,,0,%,0,%
85213,AF,2,1.5,"1,005",223.88,Residential,Attached,1980,852,Community,,N,,BASEMENT Y/N: N,,"235,000","225,000",,,,0,1,VA,,0,$,2,%
85213,SF,4,2,"1,798",300.28,Residential,Detached,2018,"6,435",None,,N,,BASEMENT Y/N: N,,"539,900","539,900",,,,2,0,Conventional,,0,$,2.5,%
85213,SF,4,4.5,"5,387",359.19,Residential,Detached,2005,"28,080",Private,,N,,BASEMENT Y/N: Y,,"1,999,000","1,935,000",,,,5,0,Conventional,,0,$,0,$
85213,SF,4,3,"2,440",181.04,Residential,Detached,1982,"11,682",Private,,N,,BASEMENT Y/N: N,,"310,000","441,750",,,,2,0,Cash,,0,$,0,$
85213,MM,2,2,"1,150",37.39,Residential,Detached,1982,0,Community,,Y,,BASEMENT Y/N: N,,"50,000","43,000",,,,0,2,Cash,,0,$,0,%
85213,SF,3,2,"1,695",277.28,Residential,Detached,2016,"5,952",None,,N,,BASEMENT Y/N: N,,"490,000","470,000",,,,2,0,FHA,,0,$,0,$
85213,MM,3,2,"1,272",106.13,Residential,Detached,2018,0,Community,,Y,,BASEMENT Y/N: N,,"139,999","135,000",,,,0,1,Cash,,0,$,0,$
85213,SF,4,2,"2,019",294.65,Residential,Detached,1994,"9,184",Private,,N,,BASEMENT Y/N: N,,"589,900","594,900",,,,3,0,FHA,,0,$,14500,$
85213,SF,3,2,"1,505",302.32,Residential,Detached,2016,"5,959",None,,N,,BASEMENT Y/N: N,,"475,000","455,000",,,,2,0,Cash,,0,%,0,%
85213,SF,4,2,"1,791",300.11,Residential,Detached,2015,"6,686",None,,N,,BASEMENT Y/N: N,,"550,000","537,500",,,,2,0,Conventional,,0,$,0,$
85213,SF,5,7,"4,280",321.26,Residential,Detached,1993,"35,116",Private,,N,,BASEMENT Y/N: Y,,"1,399,500","1,375,000",,,,3,0,Conventional,,0,$,0,$
85213,SF,3,2,"1,791",312.67,Residential,Detached,2017,"6,615",Private,,N,,BASEMENT Y/N: N,,"550,000","560,000",,,,2,0,Conventional,,0,%,2.15,%
85213,SF,3,2,"2,130",206.57,Residential,Detached,1977,"10,948",Private,,N,,BASEMENT Y/N: N,,"499,900","440,000",,,,2,0,Cash,,0,$,0,$
85213,SF,4,3,"3,517",326.98,Residential,Detached,1995,"35,974",None,,N,,BASEMENT Y/N: N,,"1,150,000","1,150,000",,,,4,0,Conventional,,0,$,12500,$
85213,MM,1,1,708,101.55,Residential,Detached,2003,0,Community,,Y,,BASEMENT Y/N: N,,"71,900","71,900",,,,0,1,Cash,,0,$,0,$
85213,SF,4,2.5,"2,105",274.34,Residential,Detached,2014,"5,267",None,,N,,BASEMENT Y/N: N,,"595,000","577,500",,,,2,0,Conventional,,0,%,0,%
85213,SF,3,2,"2,085",270.5,Residential,Detached,1989,"9,674",None,,N,,BASEMENT Y/N: N,,"569,000","564,000",,,,2,0,Conventional,,0,$,0,$
85213,SF,4,5.5,"5,852",226.42,Residential,Detached,2005,"35,088",Private,,N,,BASEMENT Y/N: N,,"1,600,000","1,325,000",,,,4,0,Other,,0,%,0,%
85213,TH,2,2,"1,051",285.44,Residential,Attached,1983,"2,896",Both,,N,,BASEMENT Y/N: N,,"300,000","300,000",,,,2,0,Conventional,,0,$,0,$
85213,SF,4,3,"2,776",237.75,Residential,Detached,2017,"8,271",None,,N,,BASEMENT Y/N: N,,"675,000","660,000",,,,3,0,Conventional,,0,$,0,$
85213,SF,4,2.5,"2,390",251,Residential,Detached,1987,"10,480",Private,,N,,BASEMENT Y/N: N,,"599,900","599,900",,,,3,0,Conventional,,0,%,2,%
85213,SF,5,3,"2,398",270.64,Residential,Detached,2017,"6,331",Private,,N,,BASEMENT Y/N: N,,"649,000","649,000",,,,2,0,Cash,,0,$,0,$
85213,TH,3,3,"1,401",232.69,Residential,Attached,1998,878,Community,,N,,BASEMENT Y/N: N,,"326,000","326,000",,,,1,0,Conventional,,0,$,2500,$
85213,MM,2,2,"1,446",20.74,Residential,Detached,1971,1,Community,,Y,,BASEMENT Y/N: N,,"45,000","30,000",,,,0,2,Cash,,0,$,0,$
85213,SF,3,2.5,"1,836",228.21,Residential,Detached,2000,"3,079",Community,,N,,BASEMENT Y/N: N,,"450,000","419,000",,,,2,0,Cash,,0,$,0,$
85213,SF,4,2.5,"2,411",294.48,Residential,Detached,1990,"10,761",None,,N,,BASEMENT Y/N: N,,"710,000","710,000",,,,2,0,Conventional,,0,$,17100,$
85215,SF,2,2,"1,860",295.7,Residential,Detached,2023,"5,438",Community,,N,,BASEMENT Y/N: N,,"555,000","550,000",,,,2,0,Other,,0,$,0,$
85215,SF,3,2.5,"1,801",324.82,Residential,Detached,2023,"5,471",Community,,N,,BASEMENT Y/N: N,,"585,000","585,000",,,,2.5,0,Conventional,,0,$,0,$
85215,MM,2,1.75,"1,348",164.69,Residential,Detached,1991,"3,298",Community,,N,,BASEMENT Y/N: N,,"224,950","222,000",,,,0,2,FHA,,0,%,3,%
85215,MM,3,3,"1,945",190.23,Residential,Detached,1978,"5,648",Community,,N,,BASEMENT Y/N: N,,"385,000","370,000",,,,0,2,Conventional,,0,$,0,$
85215,SF,4,3,"2,279",350.86,Residential,Detached,2024,"7,787",Community,,N,,BASEMENT Y/N: N,,"771,200","799,614",,,,3,0,Other,,0,$,10000,$
85215,SF,3,2,"2,034",253.19,Residential,Detached,1996,"7,476",Private,,N,,BASEMENT Y/N: N,,"523,000","515,000",,,,2,0,FHA,,0,$,8500,$
85215,SF,3,3,"1,812",296.35,Residential,Detached,2018,"5,974",Community,,N,,BASEMENT Y/N: N,,"537,000","537,000",,,,2,0,Cash,,0,$,0,$
85215,SF,3,3,"2,269",268.84,Residential,Detached,1967,"10,784",Community,,N,,BASEMENT Y/N: N,,"625,000","610,000",,,,2,0,VA,,0,$,10000,$
85215,SF,2,2,"1,944",339.51,Residential,Detached,2013,"5,609",Community,,N,,BASEMENT Y/N: N,,"679,900","660,000",,,,2,0,Conventional,,0,$,0,$
85215,SF,3,2.5,"2,035",324.32,Residential,Detached,2023,"6,408",Community,,N,,BASEMENT Y/N: N,,"699,250","660,000",,,,3,0,Conventional,,0,$,0,$
85215,SF,3,2.5,"2,035",341.49,Residential,Detached,2023,"5,824",Community,,N,,BASEMENT Y/N: N,,"694,950","694,950",,,,3,0,Cash,,0,$,0,$
85215,SF,3,2,"1,542",317.77,Residential,Detached,1992,"7,793",Private,,N,,BASEMENT Y/N: N,,"504,000","490,000",,,,2,0,Conventional,,0,$,15000,$
85215,SF,3,2,"1,759",296.04,Residential,Detached,1993,"6,764",Community,,N,,BASEMENT Y/N: N,,"545,000","520,750",,,,2,0,Cash,,0,$,0,$
85215,SF,4,3,"2,316",269.86,Residential,Detached,1964,"19,193",Private,,N,,BASEMENT Y/N: N,,"649,900","625,000",,,,3,0,Conventional,,0,$,0,$
85215,SF,3,2,"1,479",290.73,Residential,Detached,1991,"9,565",Private,,N,,BASEMENT Y/N: N,,"445,000","430,000",,,,2,0,Conventional,,0,$,13000,$
85215,SF,7,7,"7,387",334.77,Residential,Detached,2006,"38,835",Private,,N,,BASEMENT Y/N: Y,,"2,499,000","2,473,000",,,,4,0,Conventional,,0,$,0,$
85215,SF,4,2,"1,710",274.85,Residential,Detached,1994,"6,635",None,,N,,BASEMENT Y/N: N,,"469,900","470,000",,,,2,0,Cash,,0,$,0,$
85215,MM,1,1,842,249.41,Residential,Detached,1992,"2,323",Community,,N,,BASEMENT Y/N: N,,"221,900","210,000",,,,0,1,Conventional,,0,$,925,$
85215,SF,3,2,"1,542",314.2,Residential,Detached,1994,"7,339",Private,,N,,BASEMENT Y/N: N,,"505,000","484,500",,,,2,0,Cash,,0,$,0,$
85215,SF,3,2,"2,022",304.15,Residential,Detached,1997,"8,857",None,,N,,BASEMENT Y/N: N,,"630,000","615,000",,,,3,0,VA,,0,$,0,$
85215,TH,2,2,"1,633",306.18,Residential,Attached,2009,"4,536",Community,,N,,BASEMENT Y/N: N,,"500,000","500,000",,,,2,0,Cash,,0,$,0,$
85215,MM,2,2,"1,393",193.82,Residential,Detached,1974,"4,926",Community,,N,,BASEMENT Y/N: N,,"278,900","270,000",,,,0,2,Cash,,0,$,0,$
85215,SF,4,2,"2,292",244.33,Residential,Detached,1991,"9,322",None,,N,,BASEMENT Y/N: N,,"569,000","560,000",,,,3,0,Conventional,,0,$,4000,$
85215,TH,2,2,"1,531",261.26,Residential,Attached,1998,"2,793",Community,,N,,BASEMENT Y/N: N,,"410,900","400,000",,,,2,0,Cash,,0,$,0,$
85215,SF,4,3,"2,552",244.91,Residential,Detached,1998,"6,351",Private,,N,,BASEMENT Y/N: N,,"625,000","625,000",,,,2,0,Conventional,,0,$,2,%
85215,MM,2,2,801,315.86,Residential,Detached,1992,"1,995",Community,,N,,BASEMENT Y/N: N,,"249,000","253,000",,,,0,2,VA,,0,$,4000,$
85215,TH,2,2,"1,303",336.14,Residential,Attached,2009,"4,405",Community,,N,,BASEMENT Y/N: N,,"439,900","438,000",,,,2,0,Conventional,,0,$,1200,$
85215,TH,2,2,"1,324",246.22,Residential,Attached,1998,"3,004",Community,,N,,BASEMENT Y/N: N,,"325,000","326,000",,,,2,0,Conventional,,0,$,0,$
85215,MM,2,1.5,913,202.62,Residential,Detached,1970,"5,871",Community,,N,,BASEMENT Y/N: N,,"185,000","185,000",,,,0,1,Cash,,0,$,0,$
85215,SF,3,2,"2,807",190.59,Residential,Detached,1996,"7,480",None,,N,,BASEMENT Y/N: N,,"535,000","535,000",,,,2,0,Conventional,,0,%,1.5,%
85215,PH,3,2,"1,392",222.7,Residential,Attached,1979,"3,373",Community,,N,,BASEMENT Y/N: N,,"295,000","310,000",,,,1,0,Cash,,0,$,0,$
85215,SF,4,2.5,"3,053",286.6,Residential,Detached,1994,"17,572",Both,,N,,BASEMENT Y/N: N,,"875,000","875,000",,,,3,0,Other,,0,$,0,$
85215,MM,2,2,"1,020",195.58,Residential,Detached,1971,"4,896",Community,,N,,BASEMENT Y/N: N,,"199,500","199,500",,,,0,2,Cash,,0,$,0,$
85224,SF,3,3,"2,219",216.31,Residential,Detached,1992,"5,001",Private,35,N,,BASEMENT Y/N: N,,"519,500","480,000",,,,2,0,Conventional,,0,$,0,$
85224,SF,3,3,"3,042",358.32,Residential,Detached,1993,"13,734",None,865,N,Yes,BASEMENT Y/N: N,Yes,"1,099,000","1,090,000",String,Yes,Yes,3,0,Cash,Fixed,0,$,20000,$
85224,SF,3,2,"1,512",304.23,Residential,Detached,1981,"7,200",Private,65,N,Yes,BASEMENT Y/N: N,Yes,"465,000","460,000",Clustered,Yes,Yes,2,0,Conventional,Fixed,0,$,0,%
85224,SF,3,2,"1,954",301.94,Residential,Detached,1997,"6,747",Private,282,N,Yes,BASEMENT Y/N: N,Yes,"590,000","590,000",Clustered,Yes,Yes,3,0,Conventional,Fixed,0,$,27650,$
85224,TH,1,1.5,746,368.63,Residential,Attached,1985,401,Community,38,N,Yes,BASEMENT Y/N: N,Yes,"275,000","275,000",,Yes,Yes,0,1,VA,Other,0,$,2.75,%
85224,SF,3,2,"1,377",341.32,Residential,Detached,1992,"5,994",None,47.5,N,Yes,BASEMENT Y/N: N,Yes,"470,000","470,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85224,SF,4,2,"1,662",258.12,Residential,Detached,1980,"6,643",None,155,N,Yes,BASEMENT Y/N: N,Yes,"484,900","429,000",,Yes,Yes,2,0,Cash,Fixed,0,%,0,%
85224,SF,3,2,"2,154",269.27,Residential,Detached,1996,"7,144",Private,84,N,Yes,BASEMENT Y/N: N,Yes,"585,000","580,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,10000,$
85224,SF,3,2.5,"2,099",256.31,Residential,Detached,1986,"7,362",None,216,N,Yes,BASEMENT Y/N: N,Yes,"548,000","538,000",,Yes,Yes,3,0,Conventional,Fixed,0,$,1.5,%
85224,SF,3,2.5,"1,543",291.63,Residential,Detached,1990,"4,125",Community,65,N,Yes,BASEMENT Y/N: N,Yes,"454,999","450,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85224,TH,3,2.5,"2,855",173.73,Residential,Attached,1997,"3,720",Community,216.03,N,Yes,BASEMENT Y/N: N,Yes,"499,000","496,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,11000,$
85224,SF,3,2,"1,413",336.16,Residential,Detached,1983,"8,115",None,47,N,Yes,BASEMENT Y/N: N,Yes,"484,000","475,000",,Yes,Yes,2,0,Other,Fixed,0,$,1000,$
85224,SF,5,3,"2,727",232.86,Residential,Detached,1994,"5,502",Private,367,N,Yes,BASEMENT Y/N: N,Yes,"635,000","635,000",,Yes,Yes,2,0,Conventional,Fixed,0,%,15100,$
85224,SF,4,3,"2,144",254.66,Residential,Detached,1996,"6,329",None,199,N,Yes,BASEMENT Y/N: N,Yes,"546,000","546,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,9993,$
85224,SF,3,2,"1,508",310.01,Residential,Detached,1980,"8,764",Private,367,N,Yes,BASEMENT Y/N: N,Yes,"479,900","467,500",,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85224,SF,4,2,"1,748",250.29,Residential,Detached,1978,"7,501",Private,367,N,Yes,BASEMENT Y/N: N,Yes,"437,500","437,500",,Yes,Yes,0,2,Conventional,Fixed,0,$,7500,$
85224,SF,3,2,"1,760",217.61,Residential,Detached,1973,"7,040",Private,250,N,Yes,BASEMENT Y/N: N,Yes,"459,000","383,000",,Yes,Yes,2,0,Cash,Fixed,0,$,0,$
85224,SF,5,3,"3,009",244.6,Residential,Detached,1990,"8,708",Private,65,N,Yes,BASEMENT Y/N: N,Yes,"725,000","736,000",,,,3,0,Conventional,Fixed,0,$,0,$
85224,SF,4,2,"1,789",268.31,Residential,Detached,1981,"8,385",Private,84.7,N,Yes,BASEMENT Y/N: N,Yes,"490,000","480,000",,,,2,2,Conventional,Fixed,0,$,0,$
85224,SF,3,2,"1,336",314.37,Residential,Detached,1985,"4,600",None,216.03,N,Yes,BASEMENT Y/N: N,Yes,"420,000","420,000",,,,2,0,Conventional,Fixed,0,$,1600,$
85224,SF,5,3,"2,786",233.27,Residential,Detached,1985,"6,996",Both,511.05,N,Yes,BASEMENT Y/N: N,Yes,"649,900","649,900",,,,2,0,Cash,Fixed,0,$,0,$
85224,AF,2,2,"1,140",289.39,Residential,Attached,1986,879,Community,85.18,N,Yes,BASEMENT Y/N: N,Yes,"329,900","329,900",,,,0,2,Conventional,Fixed,0,$,11000,$
85224,SF,4,2,"1,440",336.81,Residential,Detached,1983,"8,451",Private,190,N,Yes,BASEMENT Y/N: N,Yes,"499,000","485,000",,,,2,0,FHA,Fixed,0,$,5000,$
85224,SF,3,2,"1,440",312.5,Residential,Detached,1997,"7,518",None,48.4,N,Yes,BASEMENT Y/N: N,Yes,"450,000","450,000",,,,2,0,FHA,Other,0,$,6500,$
85224,SF,4,2,"1,882",242.82,Residential,Detached,1979,"6,830",Private,290,N,Yes,BASEMENT Y/N: N,Yes,"449,000","457,000",,,,2,0,Conventional,Fixed,0,%,2.5,%
