,Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,HOA_Missing,Buyer_Concession,Seller_Concession,diff_List_Sold
2507,85257,SF,4,2.0,1342,346.5,Detached,1959,6677,no_pool,267.0,N,Yes,N,No,449999,465000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,15001
2508,85257,TH,2,2.0,900,350.0,Attached,1985,92,Community,304.0,N,Yes,N,No,315000,315000,Missing,No,No,0.0,2.0,Conventional,Other,0,0.0,2500.0,0
2509,85257,SF,3,2.0,1604,374.06,Detached,1969,5668,no_pool,250.0,N,Yes,N,No,625000,600000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-25000
2510,85257,SF,3,2.0,1400,392.85,Detached,1960,6369,no_pool,250.0,N,Yes,N,No,550000,550000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,10000.0,0
2511,85257,PH,2,2.0,1115,345.29,Attached,1974,116,Community,250.0,N,Yes,N,No,410000,385000,Missing,No,No,0.0,0.0,Cash,Fixed,0,0.0,0.0,-25000
2512,85257,SF,3,2.0,1236,485.36,Detached,1958,6944,Private,330.0,N,Yes,N,No,599900,599900,Missing,No,No,1.0,0.0,Conventional,Fixed,0,0.0,0.0,0
2513,85257,SF,4,2.0,1647,291.44,Detached,1973,5000,no_pool,463.0,N,Yes,N,No,450000,480000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,30000
2514,85257,SF,3,2.0,1632,453.43,Detached,1961,6332,Private,230.0,N,No,N,No,750000,740000,Missing,No,No,1.5,0.0,Cash,Fixed,0,0.0,3000.0,-10000
2515,85257,SF,3,2.0,1383,415.76,Detached,1959,7021,no_pool,350.0,N,No,N,No,599000,575000,Missing,No,No,1.0,0.0,Cash,Other,0,0.0,0.0,-24000
2516,85257,AF,2,1.0,936,245.72,Attached,1972,797,Community,330.0,N,No,N,No,240000,230000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,-10000
2517,85258,SF,3,2.0,1632,545.34,Detached,1974,11317,Private,330.0,N,No,N,No,880000,890000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,10000
2518,85258,AF,1,1.0,858,361.31,Attached,1987,93,Community,380.0,N,No,N,No,315000,310000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,1350.0,-5000
2519,85258,SF,4,2.5,2544,403.69,Detached,1987,11118,no_pool,233.0,N,No,N,No,1065000,1027000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,3400.0,-38000
2520,85258,SF,3,3.5,3436,395.81,Attached,1985,5360,Both,392.0,N,No,N,No,1495000,1360000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-135000
2521,85258,SF,4,3.0,3113,447.81,Detached,1999,6390,Both,143.85,N,No,N,No,1570000,1394050,Missing,No,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-175950
2522,85258,SF,2,2.5,1969,439.3,Detached,1993,4417,Community,275.0,N,No,N,No,865000,865000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,0
2523,85258,AF,2,2.0,1812,413.91,Attached,1978,3983,Community,282.0,N,No,N,No,775000,750000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-25000
2524,85258,TH,3,3.5,3426,488.91,Attached,1986,7452,Community,463.0,N,No,N,No,1770000,1675000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,25000.0,-95000
2525,85258,SF,3,2.5,2494,439.05,Detached,1985,10314,Private,250.0,N,No,N,No,1139500,1095000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-44500
2526,85258,SF,3,3.5,3939,632.14,Detached,1986,9301,Community,463.0,N,No,N,No,2495000,2490000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-5000
2527,85258,SF,3,2.0,2600,470.17,Detached,1986,9835,Private,2000.0,N,No,N,No,1345000,1222455,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,6000.0,-122545
2528,85258,SF,3,2.0,2035,361.18,Detached,1988,4940,Community,65.0,N,No,N,No,815000,735000,Missing,No,No,2.0,0.0,VA,Other,0,0.0,0.0,-80000
2529,85258,SF,3,2.0,2179,344.19,Detached,1990,5735,Community,461.49,N,No,N,No,800000,750000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-50000
2530,85258,AF,2,2.0,1114,363.55,Attached,1982,115,Community,259.0,N,No,N,No,410000,405000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,-5000
2531,85258,TH,2,2.0,1513,561.79,Stacked,1993,159,Community,373.0,N,No,N,No,849000,850000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,1000
2532,85258,SF,4,3.0,3460,520.23,Detached,1982,9996,Private,266.0,N,No,N,No,1900000,1800000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-100000
2533,85258,SF,3,2.5,2480,344.76,Detached,1978,8596,no_pool,209.0,N,No,N,No,888000,855000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-33000
2534,85258,SF,5,5.5,4079,551.61,Detached,1981,13623,Private,903.0,N,No,N,No,2350000,2250000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,9250.0,-100000
2535,85258,TH,3,2.0,2295,283.22,Attached,1978,9892,Community,259.0,N,No,N,No,675000,650000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-25000
2536,85258,SF,5,3.5,3048,396.98,Detached,1986,22823,Private,463.0,N,No,N,No,1375000,1210000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-165000
2537,85258,SF,2,2.0,1767,360.5,Detached,1989,3994,Community,250.0,N,No,N,No,649900,637000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-12900
2538,85258,AF,1,1.0,858,417.24,Stacked,1990,125,Community,280.0,N,No,N,No,365000,358000,Missing,No,No,1.0,0.0,Conventional,Other,0,2000.0,2000.0,-7000
2539,85258,AF,2,2.0,1162,429.43,Stacked,1985,118,Community,255.0,N,No,N,No,499000,499000,Missing,No,No,1.0,1.0,Cash,Fixed,0,0.0,0.0,0
2540,85258,SF,4,4.5,4840,491.74,Detached,1993,8128,Community,245.0,N,No,N,No,2499999,2380000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,10000.0,-119999
2541,85258,TH,2,2.0,1612,549.01,Attached,1985,5326,Community,350.0,N,No,N,No,875000,885000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,10000
2542,85258,SF,3,2.0,1930,414.5,Detached,1978,6959,Private,321.0,N,No,N,No,799999,799999,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,0
2543,85258,TH,2,2.5,1603,530.26,Attached,1986,1257,Community,420.0,N,No,N,No,895000,850000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,3000.0,-45000
2544,85258,SF,2,2.0,1603,389.89,Detached,1985,5876,Community,388.16,N,No,N,No,650000,625000,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-25000
2545,85258,TH,3,2.0,2295,333.33,Attached,1983,10452,Community,145.0,N,No,N,No,784900,765000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-19900
2546,85258,AF,2,2.0,1105,303.17,Stacked,1989,113,Community,330.0,N,No,N,No,351000,335000,Missing,No,No,0.0,0.0,Conventional,Missing,0,0.0,0.0,-16000
2547,85258,SF,4,2.5,2847,561.99,Detached,1986,12926,Private,262.0,N,No,N,No,1699950,1600000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-99950
2548,85258,SF,5,2.5,2669,655.68,Detached,1978,12072,Private,463.0,N,No,N,No,1800000,1750000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-50000
2549,85258,SF,4,2.5,2828,369.52,Detached,1986,11701,Private,255.0,N,No,N,No,1085000,1045000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,25000.0,-40000
2550,85258,TH,2,2.0,2168,395.66,Attached,1981,5011,Community,498.4,N,No,N,No,899900,857800,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-42100
2551,85258,SF,3,2.5,2632,207.06,Detached,1980,5684,no_pool,463.0,Y,No,N,No,625000,545000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-80000
2552,85258,AF,2,2.0,1044,432.95,Stacked,1975,1033,Private,351.0,N,No,N,No,459000,452000,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,0.0,-7000
2553,85258,AF,2,2.0,1114,359.07,Attached,1983,117,Community,468.0,N,No,N,No,409000,400000,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,10225.0,-9000
2554,85258,AF,2,2.0,1104,543.47,Attached,1987,1530,Community,256.66,N,No,N,No,599900,600000,Missing,No,No,1.0,0.0,Conventional,Missing,0,0.0,0.0,100
2555,85258,TH,2,2.0,1854,345.2,Attached,1979,4136,Community,238.0,N,No,N,No,649900,640000,Missing,No,No,0.0,2.0,Cash,Missing,0,0.0,0.0,-9900
2556,85258,SF,3,3.0,3224,547.45,Detached,1994,4886,Community,250.0,N,No,N,No,1795000,1765000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-30000
2557,85258,PH,3,2.0,2041,384.61,Attached,1986,515,Community,255.0,N,No,N,No,785000,785000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,0
2558,85258,AF,2,2.0,1155,303.2,Stacked,1983,1222,Community,352.0,N,No,N,No,348500,350200,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,0.0,1700
2559,85258,SF,2,2.0,1768,345.02,Detached,1983,5056,Community,372.0,N,No,N,No,674000,610000,Missing,No,No,2.0,0.0,Other,Missing,0,0.0,0.0,-64000
2560,85258,SF,4,3.0,2842,772.34,Detached,1981,10716,Private,250.0,N,No,N,No,2195000,2195000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,0
2561,85258,AF,2,2.0,1045,344.5,Stacked,1984,108,Community,43.45,N,No,N,No,375000,360000,Missing,No,No,0.0,1.0,Other,Missing,0,0.0,0.0,-15000
2562,85258,SF,4,2.0,2213,373.86,Detached,1975,8400,Private,225.0,N,No,N,No,865000,827359,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-37641
2563,85258,TH,2,2.0,1593,408.03,Stacked,1994,144,Community,255.0,N,No,N,No,650000,650000,Missing,No,No,1.0,0.0,Conventional,Missing,0,0.0,0.0,0
2564,85258,AF,2,2.0,1076,376.39,Attached,1990,108,Community,255.0,N,No,N,No,415000,405000,Missing,No,No,1.0,0.0,Conventional,Missing,0,0.0,350.0,-10000
2565,85258,TH,2,2.5,1382,441.38,Attached,1987,71,Community,830.0,N,No,N,No,610000,610000,Missing,No,No,1.0,0.0,Cash,Missing,0,0.0,0.0,0
2566,85258,TH,2,2.5,1365,377.28,Attached,1986,97,Community,204.0,N,No,N,No,515000,515000,Missing,No,No,1.0,0.0,Cash,Missing,0,0.0,3375.0,0
2567,85258,TH,2,2.0,1621,350.83,Attached,1974,324,Community,351.0,N,No,N,No,450000,568700,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,118700
2568,85258,PH,3,2.5,2280,416.67,Attached,1984,7489,Private,277.0,Y,No,N,No,987500,950000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-37500
2569,85258,SF,3,3.0,3782,606.82,Detached,1993,8559,Both,,N,No,N,No,2295000,2295000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,0
2570,85258,SF,5,3.0,3098,553.58,Detached,1979,11255,Private,,N,No,N,No,1695000,1715000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,10000.0,20000
2571,85258,SF,4,2.0,2484,339.57,Detached,1986,18235,Private,,N,No,N,No,895000,843500,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-51500
2572,85258,SF,4,3.0,3211,406.42,Detached,1980,10682,Private,,N,No,N,No,1300000,1305000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,5000
2573,85258,AF,2,2.0,1044,431.03,Attached,1975,1026,Community,,N,No,N,No,464900,450000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,-14900
2574,85258,SF,3,2.0,2962,474.34,Detached,1984,10287,Private,,N,No,N,No,1465000,1405000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,1000.0,-60000
2575,85258,TH,3,2.5,1458,586.42,Attached,1986,527,Community,,N,No,N,No,850000,855000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,5000
2576,85258,AF,2,2.0,1136,433.54,Attached,1984,114,Community,,N,No,N,No,499900,492500,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,-7400
2577,85258,AF,0,1.0,520,484.62,Attached,1975,522,Community,,N,No,N,No,252000,252000,Missing,No,No,0.0,1.0,Other,Missing,1,0.0,2000.0,0
2578,85258,SF,2,2.0,1617,423.09,Attached,1986,4465,Community,,N,No,N,No,697000,684150,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-12850
2579,85258,SF,3,2.0,1970,507.61,Detached,1977,12847,Private,,N,No,N,No,1145000,1000000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-145000
2580,85258,SF,4,2.5,2862,424.55,Detached,1979,11988,Private,,N,No,N,No,1200000,1215050,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,15050
2581,85258,TH,2,2.0,1874,651.01,Attached,1990,161,Community,,N,No,N,No,1169000,1220000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,51000
2582,85258,TH,2,2.0,1776,717.9,Attached,1991,2718,Community,,N,No,N,No,1275000,1275000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
2583,85258,SF,4,2.5,3842,422.95,Detached,1983,10414,Private,,N,No,N,No,1625000,1625000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,0
2584,85258,SF,3,2.0,1908,484.8,Detached,1979,8264,Private,,N,No,N,No,950000,925000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-25000
2585,85258,SF,2,2.5,2258,341.0,Detached,1984,8350,Private,,N,No,N,No,800000,770000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-30000
2586,85258,SF,4,3.0,3814,406.39,Detached,1981,15175,Private,,N,No,N,No,1499000,1550000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,51000
2587,85258,SF,3,2.0,1712,452.69,Detached,1978,7485,no_pool,,N,No,N,No,775000,775000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,7500.0,0
2588,85258,PH,3,2.0,1930,339.37,Attached,1983,3908,Community,,N,No,N,No,699000,655000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-44000
2589,85258,SF,2,2.0,1937,766.64,Detached,1985,5231,Community,,N,No,N,No,1500000,1485000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-15000
2590,85258,TH,2,2.5,1256,565.28,Attached,1987,57,Community,,N,No,N,No,725000,710000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-15000
2591,85258,AF,3,2.0,1415,349.82,Stacked,1992,141,Community,,N,No,N,No,499000,495000,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,-4000
2592,85259,AF,2,2.5,2020,532.17,Stacked,2023,1933,Community,424.1,N,No,N,No,1129000,1075000,2-3-4 Plex,Yes,No,2.0,0.0,Cash,Other,0,0.0,0.0,-54000
2593,85259,AF,2,2.0,1306,375.19,Stacked,2021,2000,Community,360.0,N,Yes,N,Yes,499000,490000,2-3-4 Plex,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,0.0,-9000
2594,85259,SF,4,3.5,3617,373.23,Detached,1992,37846,Private,120.0,N,Yes,N,Yes,1474900,1350000,2-3-4 Plex,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-124900
2595,85259,SF,3,2.5,2530,393.28,Detached,1993,9635,Private,255.0,N,Yes,N,Yes,1000000,995000,2-3-4 Plex,Yes,Yes,3.0,0.0,Cash,Other,0,0.0,0.0,-5000
2596,85259,AF,2,2.0,1154,355.29,Attached,2001,1132,Community,368.0,N,Yes,N,Yes,420000,410000,Clustered,Yes,Yes,0.0,1.0,Other,Fixed,0,0.0,600.0,-10000
2597,85259,SF,4,3.5,3577,558.56,Detached,1998,23924,Both,470.0,N,Yes,N,Yes,1998000,1998000,Clustered,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,0.0,0
2598,85259,SF,3,2.0,1760,352.27,Detached,1984,6969,no_pool,223.0,N,Yes,N,Yes,620000,620000,Clustered,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,18600.0,0
2599,85259,SF,4,2.5,2883,433.57,Detached,1996,8169,Both,360.0,N,Yes,N,Yes,1280000,1250000,2-3-4 Plex · Clustered,Yes,Yes,3.0,0.0,Cash,Other,0,0.0,0.0,-30000
2600,85259,AF,3,2.0,1876,322.49,Stacked,2001,1798,Community,772.0,N,Yes,N,Yes,629900,605000,Clustered,Yes,Yes,1.0,0.0,Conventional,Other,0,0.0,12598.0,-24900
2601,85259,SF,4,3.0,3789,448.66,Detached,1996,13249,Private,470.0,N,Yes,N,Yes,1700000,1700000,Clustered,Yes,Yes,3.0,0.0,Cash,Fixed,0,0.0,0.0,0
2602,85259,SF,5,4.5,4165,438.18,Detached,2001,18462,Both,435.0,N,Yes,N,Yes,1850000,1825000,Clustered,Yes,Yes,3.0,0.0,Other,Fixed,0,0.0,0.0,-25000
2603,85259,SF,3,2.0,2250,433.33,Detached,1987,16215,Private,213.0,N,Yes,N,Yes,999000,975000,String,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,0.0,-24000
2604,85259,SF,5,4.0,4307,336.66,Detached,1994,13778,Both,111.0,N,Yes,N,Yes,1685000,1450000,Clustered,Yes,Yes,3.0,0.0,Conventional,Interest Only,0,0.0,0.0,-235000
2605,85259,PH,2,2.0,1008,396.82,Detached,1986,3040,Community,816.0,N,Yes,N,Yes,425000,400000,Clustered,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,-25000
2606,85259,SF,4,4.5,4614,487.64,Detached,2002,61158,Private,470.0,N,Yes,N,Yes,2500000,2250000,Clustered,Yes,Yes,3.5,0.0,Cash,Other,0,0.0,0.0,-250000
2607,85259,SF,4,3.5,2312,346.02,Detached,1987,10718,Private,425.0,N,Yes,N,Yes,825000,800000,String,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,-25000
2608,85259,SF,3,2.0,1996,435.87,Detached,1994,7867,Private,254.0,N,Yes,N,Yes,870000,870000,Clustered,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,0
2609,85259,SF,5,3.5,3807,538.48,Detached,1996,17409,Both,213.0,N,Yes,N,Yes,2050000,2050000,Clustered,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,0.0,0
2610,85259,TH,3,2.0,1735,345.82,Attached,2006,1765,Community,154.0,N,Yes,N,Yes,620000,600000,2-3-4 Plex,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,2077.0,-20000
2611,85259,SF,5,3.0,3643,436.45,Detached,1995,15720,Private,1296.0,N,Yes,N,Yes,1650000,1590000,Clustered,Yes,Yes,3.0,0.0,Cash,Fixed,0,0.0,0.0,-60000
2612,85259,SF,3,2.0,2843,430.88,Detached,1993,9505,Both,500.0,N,Yes,N,Yes,1225000,1225000,2-3-4 Plex,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,0
2613,85259,SF,4,2.5,2261,241.04,Detached,1987,4590,no_pool,254.0,N,Yes,N,Yes,625000,545000,Clustered,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,-80000
2614,85259,PH,2,2.0,2044,562.57,Attached,2003,5110,Community,315.0,N,Yes,N,Yes,1149900,1149900,Clustered,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,0
2615,85259,SF,4,4.0,3658,501.64,Detached,1997,14553,Private,213.0,N,Yes,N,Yes,1888888,1835000,String,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,2500.0,-53888
2616,85259,SF,5,3.5,3543,458.65,Detached,1995,14700,Private,140.0,N,Yes,N,Yes,1625000,1625000,Missing,Yes,Yes,3.0,0.0,Cash,Fixed,0,0.0,5000.0,0
2617,85259,AF,2,2.0,1037,323.04,Stacked,1996,1253,Community,223.0,N,Yes,N,Yes,335000,335000,Missing,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,0.0,0
2618,85259,SF,3,2.0,2271,383.09,Detached,1996,6371,Community,223.0,N,Yes,N,Yes,849900,870000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,20100
2619,85259,SF,4,2.5,3154,489.85,Detached,1993,26617,Private,152.0,N,Yes,N,Yes,1590000,1545000,Missing,Yes,Yes,3.0,0.0,Cash,Fixed,0,0.0,10000.0,-45000
2620,85259,SF,4,2.0,1971,352.61,Detached,1984,7000,Private,396.0,N,Yes,N,Yes,719900,695000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-24900
2621,85259,TH,2,2.0,1243,402.25,Attached,1994,3205,Community,260.0,N,Yes,N,Yes,500000,500000,Missing,Yes,Yes,2.0,0.0,FHA,Fixed,0,0.0,12500.0,0
2622,85259,SF,3,2.0,2271,347.86,Detached,1994,6210,Community,212.0,N,Yes,N,Yes,775000,790000,Missing,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,15000
2623,85259,SF,3,2.5,2883,421.43,Detached,1994,8498,Community,375.0,N,Yes,N,Yes,1175000,1215000,Missing,Yes,Yes,3.0,0.0,Cash,Fixed,0,0.0,4675.0,40000
2624,85260,SF,4,3.0,3400,529.12,Detached,1978,35373,Private,33.0,N,Yes,N,Yes,1799000,1799000,Missing,Yes,Yes,3.0,0.0,Cash,Adjustable,0,0.0,0.0,0
2625,85260,SF,4,2.0,1800,338.89,Detached,1991,9385,no_pool,246.0,N,Yes,N,Yes,650000,610000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-40000
2626,85260,AF,2,2.0,1500,306.66,Stacked,1996,169,Community,43.0,N,Yes,N,Yes,474900,460000,Missing,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,-14900
2627,85260,SF,4,3.0,3012,564.08,Detached,1978,37359,Private,363.0,N,Yes,N,Yes,1795000,1699000,Missing,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-96000
2628,85260,SF,4,2.0,2068,331.24,Detached,1985,7813,Private,140.0,N,Yes,N,Yes,705000,685000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,15000.0,-20000
2629,85260,AF,2,1.0,924,317.1,Stacked,1995,924,Community,349.0,N,Yes,N,No,305000,293000,Missing,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,6100.0,-12000
2630,85260,PH,3,2.5,2802,303.0,Attached,1986,7520,Private,396.0,Y,Yes,N,No,849000,849000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,0
2631,85260,SF,3,2.75,1651,433.07,Detached,1985,11528,Private,43.0,N,Yes,N,No,725000,715000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,7250.0,-10000
2632,85260,AF,2,2.5,1526,271.95,Attached,1998,1157,Community,98.37,N,Yes,N,No,445000,415000,Missing,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,-30000
2633,85260,SF,3,2.0,1529,398.95,Detached,1983,12242,Private,300.0,N,Yes,N,No,625000,610000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-15000
2634,85260,SF,3,2.0,1901,415.57,Detached,1991,8586,Both,290.0,N,Yes,N,No,799999,790000,Missing,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,5265.15,-9999
2635,85260,TH,2,2.5,1111,467.15,Attached,2007,544,Community,36.0,N,Yes,N,No,529000,519000,Missing,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,-10000
2636,85260,SF,4,3.0,2863,309.81,Detached,1993,8469,Private,349.0,N,Yes,N,No,925000,887000,Missing,Yes,Yes,3.0,0.0,VA,Fixed,0,0.0,0.0,-38000
2637,85260,AF,2,2.0,1338,343.79,Attached,2000,1500,Community,184.38,N,Yes,N,No,474900,460000,Missing,Yes,Yes,1.0,0.0,Conventional,Other,0,0.0,0.0,-14900
2638,85260,SF,3,2.5,2023,350.96,Detached,1988,4616,Community,152.25,N,Yes,N,No,715000,710000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-5000
2639,85260,TH,2,2.5,1890,312.16,Attached,2002,90,Community,365.0,N,Yes,N,No,615000,590000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,0.0,-25000
2640,85260,AF,3,2.0,1500,306.67,Attached,1996,1693,Both,359.07,N,Yes,N,No,469900,460000,Missing,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,-9900
2641,85260,SF,4,2.0,2300,406.52,Detached,1992,9151,Private,143.0,N,Yes,N,No,975000,935000,Missing,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,-40000
2642,85260,SF,4,2.0,1814,398.02,Detached,1985,8342,Private,202.36,N,Yes,N,No,730000,722000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,1575.0,-8000
2643,85260,SF,3,2.0,2242,419.27,Detached,1983,15674,no_pool,315.75,N,Yes,N,No,949900,940000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-9900
2644,85260,AF,2,2.0,1294,355.41,Stacked,1988,124,Community,369.0,N,Yes,N,No,459900,459900,Missing,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,10500.0,0
2645,85260,AF,2,2.0,1301,292.08,Stacked,1994,137,Community,39.0,N,Yes,N,No,389900,380000,Missing,Yes,No,0.0,1.0,Cash,Other,0,0.0,0.0,-9900
2646,85260,SF,4,2.5,3139,399.8,Detached,1987,17817,Private,714.0,N,Yes,N,No,1285000,1255000,Missing,Yes,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-30000
2647,85260,TH,2,2.5,1892,321.04,Attached,2002,904,Community,207.43,N,Yes,N,No,614900,607400,Missing,Yes,No,2.0,0.0,Cash,Other,0,0.0,0.0,-7500
2648,85260,SF,3,2.0,1933,359.54,Detached,1994,6194,Community,305.0,N,Yes,N,No,710000,695000,Missing,Yes,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-15000
2649,85260,SF,5,4.5,4935,536.98,Detached,1985,43563,Private,300.0,N,Yes,N,No,2749500,2650000,Missing,Yes,No,3.0,0.0,Cash,Other,0,0.0,0.0,-99500
2650,85260,SF,4,3.0,2988,468.54,Detached,1988,35296,Private,225.0,N,Yes,N,No,1450000,1400000,Missing,Yes,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-50000
2651,85260,SF,4,2.5,2119,352.52,Detached,1993,6030,no_pool,350.0,N,Yes,N,No,770000,747000,Missing,Yes,No,2.5,0.0,Conventional,Other,0,0.0,0.0,-23000
